id|question|camp_id|created|updated|is_required
305|<p>Hay momentos durante el d&iacute;a donde los campers pueden tener malestares.</p>\n\n<p>Tenemos la pol&iacute;tica de comunicarnos con los pap&aacute;s antes de administrar cualquier medicamento que no haya sido autorizado previamente o enviado por la familia.</p>\n\n<p>Para evitarte la molestia de nuestra llamada en casos menores, te proponemos que pre-autorices los medicamentos que creas convenientes de la&nbsp;siguiente lista:&nbsp;</p>\n\n<table align="center" border="1" cellpadding="0" cellspacing="1">\n\t<thead>\n\t\t<tr>\n\t\t\t<th>\n\t\t\t<p><strong>Medicamento</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Nombre Comercial</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Uso</strong></p>\n\t\t\t</th>\n\t\t</tr>\n\t</thead>\n\t<tbody>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Ibuprofeno</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Motrin</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor de cabeza</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Salicato de Bismuto</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Pepto Bismol</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Malestar estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Butilhioscina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Buscapina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor Estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Dimenhidrinato</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dramamine</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Mareo y Vomito</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Neomicina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Treda</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Diarrea</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Anthistam&iacute;nico</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Avapena</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Alergias y Piquetes</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Soluci&oacute;n Oft&aacute;lmica</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>N/A</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Lubricante de ojos</p>\n\t\t\t</td>\n\t\t</tr>\n\t</tbody>\n</table>\n\n<p>Descuida que al final del campamento, te notificar&iacute;amos si tu hij@ tuvo alg&uacute;n malestar y qu&eacute; medicamento se le dio.</p>\n\n<p>Te pedimos que anotes&nbsp;si autorizas estos medicamentos o si prefieres que te llamemos en cada caso.</p>|20413|2018-02-06|2018-02-06|f
308|<p>Hay momentos durante el d&iacute;a donde los campers pueden tener malestares.</p>\n\n<p>Tenemos la pol&iacute;tica de comunicarnos con los pap&aacute;s antes de administrar cualquier medicamento que no haya sido autorizado previamente o enviado por la familia.</p>\n\n<p>Para evitarte la molestia de nuestra llamada en casos menores, te proponemos que pre-autorices los medicamentos que creas convenientes de la&nbsp;siguiente lista:&nbsp;</p>\n\n<table align="center" border="1" cellpadding="0" cellspacing="1">\n\t<thead>\n\t\t<tr>\n\t\t\t<th>\n\t\t\t<p><strong>Medicamento</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Nombre Comercial</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Uso</strong></p>\n\t\t\t</th>\n\t\t</tr>\n\t</thead>\n\t<tbody>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Ibuprofeno</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Motrin</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor de cabeza</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Salicato de Bismuto</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Pepto Bismol</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Malestar estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Butilhioscina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Buscapina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor Estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Dimenhidrinato</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dramamine</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Mareo y Vomito</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Neomicina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Treda</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Diarrea</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Anthistam&iacute;nico</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Avapena</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Alergias y Piquetes</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Soluci&oacute;n Oft&aacute;lmica</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>N/A</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Lubricante de ojos</p>\n\t\t\t</td>\n\t\t</tr>\n\t</tbody>\n</table>\n\n<p>Descuida que al final del campamento, te notificar&iacute;amos si tu hij@ tuvo alg&uacute;n malestar y qu&eacute; medicamento se le dio.</p>\n\n<p>Te pedimos que anotes&nbsp;si autorizas estos medicamentos o si prefieres que te llamemos en cada caso.</p>|20416|2018-02-07|2018-02-07|f
278|<p>Hay momentos durante el d&iacute;a donde los campers pueden tener malestares.</p>\n\n<p>Tenemos la pol&iacute;tica de comunicarnos con los pap&aacute;s antes de administrar cualquier medicamento que no haya sido autorizado previamente o enviado por la familia.</p>\n\n<p>Para evitarte la molestia de nuestra llamada en casos menores, te proponemos que pre-autorices los medicamentos que creas convenientes de la&nbsp;siguiente lista:&nbsp;</p>\n\n<table align="center" border="1" cellpadding="0" cellspacing="1">\n\t<thead>\n\t\t<tr>\n\t\t\t<th>\n\t\t\t<p><strong>Medicamento</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Nombre Comercial</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Uso</strong></p>\n\t\t\t</th>\n\t\t</tr>\n\t</thead>\n\t<tbody>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Ibuprofeno</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Motrin</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor de cabeza</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Salicato de Bismuto</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Pepto Bismol</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Malestar estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Butilhioscina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Buscapina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor Estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Dimenhidrinato</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dramamine</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Mareo y Vomito</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Neomicina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Treda</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Diarrea</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Anthistam&iacute;nico</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Avapena</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Alergias y Piquetes</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Soluci&oacute;n Oft&aacute;lmica</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>N/A</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Lubricante de ojos</p>\n\t\t\t</td>\n\t\t</tr>\n\t</tbody>\n</table>\n\n<p>Descuida que al final del campamento, te notificar&iacute;amos si tu hij@ tuvo alg&uacute;n malestar y qu&eacute; medicamento se le dio.</p>\n\n<p>Te pedimos que anotes&nbsp;si autorizas estos medicamentos o si prefieres que te llamemos en cada caso.</p>|20374|2017-11-04|2017-11-04|f
309|<p>Hay momentos durante el d&iacute;a donde los campers pueden tener malestares.</p>\n\n<p>Tenemos la pol&iacute;tica de comunicarnos con los pap&aacute;s antes de administrar cualquier medicamento que no haya sido autorizado previamente o enviado por la familia.</p>\n\n<p>Para evitarte la molestia de nuestra llamada en casos menores, te proponemos que pre-autorices los medicamentos que creas convenientes de la&nbsp;siguiente lista:&nbsp;</p>\n\n<table align="center" border="1" cellpadding="0" cellspacing="1">\n\t<thead>\n\t\t<tr>\n\t\t\t<th>\n\t\t\t<p><strong>Medicamento</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Nombre Comercial</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Uso</strong></p>\n\t\t\t</th>\n\t\t</tr>\n\t</thead>\n\t<tbody>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Ibuprofeno</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Motrin</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor de cabeza</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Salicato de Bismuto</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Pepto Bismol</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Malestar estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Butilhioscina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Buscapina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor Estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Dimenhidrinato</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dramamine</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Mareo y Vomito</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Neomicina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Treda</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Diarrea</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Anthistam&iacute;nico</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Avapena</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Alergias y Piquetes</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Soluci&oacute;n Oft&aacute;lmica</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>N/A</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Lubricante de ojos</p>\n\t\t\t</td>\n\t\t</tr>\n\t</tbody>\n</table>\n\n<p>Descuida que al final del campamento, te notificar&iacute;amos si tu hij@ tuvo alg&uacute;n malestar y qu&eacute; medicamento se le dio.</p>\n\n<p>Te pedimos que anotes&nbsp;si autorizas estos medicamentos o si prefieres que te llamemos en cada caso.</p>|20418|2018-02-12|2018-02-12|f
311|<p>&iexcl;Un &uacute;ltimo favor! Comp&aacute;rtenos tu direcci&oacute;n:&nbsp;</p>\n\n<p>Calle / N&uacute;mero / Colonia / C&oacute;digo Postal / Estado</p>|20345|2018-03-05|2018-03-05|f
312|<p>&iexcl;Un &uacute;ltimo favor! Comp&aacute;rtenos tu direcci&oacute;n:&nbsp;</p>\n\n<p>Calle / N&uacute;mero / Colonia / C&oacute;digo Postal / Estado</p>|20344|2018-03-05|2018-03-05|f
691|<p>Estoy enterado de las medidas y protocolos que llevar&aacute; a cabo el campamento para reducir el riesgo de contagio de COVID-19 sabiendo que, a pesar de ello, existe un riesgo inherente de contagio y estoy de acuerdo en que mi hijo(a) participe en el campamento aceptando dicho riesgo y liberando a Kin Camp de la responsabilidad en caso de contagio.</p>|20815|2021-11-30|2021-11-30|t
692|<p>Estoy enterado de las medidas y protocolos que llevar&aacute; a cabo el campamento para reducir el riesgo de contagio de COVID-19 sabiendo que, a pesar de ello, existe un riesgo inherente de contagio y estoy de acuerdo en que mi hijo(a) participe en el campamento aceptando dicho riesgo y liberando a Kin Camp de la responsabilidad en caso de contagio.</p>|20816|2021-11-30|2021-11-30|t
693|<p>Estoy enterado de las medidas y protocolos que llevar&aacute; a cabo el campamento para reducir el riesgo de contagio de COVID-19 sabiendo que, a pesar de ello, existe un riesgo inherente de contagio y estoy de acuerdo en que mi hijo(a) participe en el campamento aceptando dicho riesgo y liberando a Kin Camp de la responsabilidad en caso de contagio.</p>|20817|2021-12-08|2021-12-08|t
694|<p>Estoy enterado de las medidas y protocolos que llevar&aacute; a cabo el campamento para reducir el riesgo de contagio de COVID-19 sabiendo que, a pesar de ello, existe un riesgo inherente de contagio y estoy de acuerdo en que mi hijo(a) participe en el campamento aceptando dicho riesgo y liberando a Kin Camp de la responsabilidad en caso de contagio.</p>|20818|2021-12-08|2021-12-08|t
292|<p>Hay momentos durante el d&iacute;a donde los campers pueden tener malestares.</p>\n\n<p>Tenemos la pol&iacute;tica de comunicarnos con los pap&aacute;s antes de administrar cualquier medicamento que no haya sido autorizado previamente o enviado por la familia.</p>\n\n<p>Para evitarte la molestia de nuestra llamada en casos menores, te proponemos que pre-autorices los medicamentos que creas convenientes de la&nbsp;siguiente lista:&nbsp;</p>\n\n<table align="center" border="1" cellpadding="0" cellspacing="1">\n\t<thead>\n\t\t<tr>\n\t\t\t<th>\n\t\t\t<p><strong>Medicamento</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Nombre Comercial</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Uso</strong></p>\n\t\t\t</th>\n\t\t</tr>\n\t</thead>\n\t<tbody>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Ibuprofeno</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Motrin</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor de cabeza</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Salicato de Bismuto</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Pepto Bismol</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Malestar estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Butilhioscina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Buscapina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor Estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Dimenhidrinato</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dramamine</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Mareo y Vomito</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Neomicina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Treda</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Diarrea</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Anthistam&iacute;nico</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Avapena</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Alergias y Piquetes</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Soluci&oacute;n Oft&aacute;lmica</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>N/A</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Lubricante de ojos</p>\n\t\t\t</td>\n\t\t</tr>\n\t</tbody>\n</table>\n\n<p>Descuida que al final del campamento, te notificar&iacute;amos si tu hij@ tuvo alg&uacute;n malestar y qu&eacute; medicamento se le dio.</p>\n\n<p>Te pedimos que anotes&nbsp;si autorizas estos medicamentos o si prefieres que te llamemos en cada caso.</p>|20389|2017-11-16|2017-11-16|f
259|<p>Hay momentos durante el d&iacute;a donde los campers pueden tener malestares.</p>\n\n<p>Tenemos la pol&iacute;tica de comunicarnos con los pap&aacute;s antes de administrar cualquier medicamento que no haya sido autorizado previamente o enviado por la familia.</p>\n\n<p>Para evitarte la molestia de nuestra llamada en casos menores, te proponemos que pre-autorices los medicamentos que creas convenientes de la&nbsp;siguiente lista:&nbsp;</p>\n\n<table align="center" border="1" cellpadding="0" cellspacing="1">\n\t<thead>\n\t\t<tr>\n\t\t\t<th>\n\t\t\t<p><strong>Medicamento</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Nombre Comercial</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Uso</strong></p>\n\t\t\t</th>\n\t\t</tr>\n\t</thead>\n\t<tbody>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Ibuprofeno</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Motrin</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor de cabeza</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Salicato de Bismuto</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Pepto Bismol</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Malestar estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Butilhioscina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Buscapina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor Estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Dimenhidrinato</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dramamine</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Mareo y Vomito</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Neomicina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Treda</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Diarrea</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Anthistam&iacute;nico</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Avapena</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Alergias y Piquetes</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Soluci&oacute;n Oft&aacute;lmica</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>N/A</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Lubricante de ojos</p>\n\t\t\t</td>\n\t\t</tr>\n\t</tbody>\n</table>\n\n<p>Descuida que al final del campamento, te notificar&iacute;amos si tu hij@ tuvo alg&uacute;n malestar y qu&eacute; medicamento se le dio.</p>\n\n<p>Te pedimos que anotes&nbsp;si autorizas estos medicamentos o si prefieres que te llamemos en cada caso.</p>|20355|2017-09-04|2018-05-03|f
314|<p>Hay momentos durante el d&iacute;a donde los campers pueden tener malestares.</p>\n\n<p>Tenemos la pol&iacute;tica de comunicarnos con los pap&aacute;s antes de administrar cualquier medicamento que no haya sido autorizado previamente o enviado por la familia.</p>\n\n<p>Para evitarte la molestia de nuestra llamada en casos menores, te proponemos que pre-autorices los medicamentos que creas convenientes de la&nbsp;siguiente lista:&nbsp;</p>\n\n<table align="center" border="1" cellpadding="0" cellspacing="1">\n\t<thead>\n\t\t<tr>\n\t\t\t<th>\n\t\t\t<p><strong>Medicamento</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Nombre Comercial</strong></p>\n\t\t\t</th>\n\t\t\t<th>\n\t\t\t<p><strong>Uso</strong></p>\n\t\t\t</th>\n\t\t</tr>\n\t</thead>\n\t<tbody>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Ibuprofeno</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Motrin</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor de cabeza</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Salicato de Bismuto</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Pepto Bismol</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Malestar estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Butilhioscina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Buscapina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dolor Estomacal</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Dimenhidrinato</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Dramamine</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Mareo y Vomito</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Neomicina</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Treda</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Diarrea</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Anthistam&iacute;nico</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Avapena</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Alergias y Piquetes</p>\n\t\t\t</td>\n\t\t</tr>\n\t\t<tr>\n\t\t\t<td>\n\t\t\t<p>Soluci&oacute;n Oft&aacute;lmica</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>N/A</p>\n\t\t\t</td>\n\t\t\t<td>\n\t\t\t<p>Lubricante de ojos</p>\n\t\t\t</td>\n\t\t</tr>\n\t</tbody>\n</table>\n\n<p>Descuida que al final del campamento, te notificar&iacute;amos si tu hij@ tuvo alg&uacute;n malestar y qu&eacute; medicamento se le dio.</p>\n\n<p>Te pedimos que anotes&nbsp;si autorizas estos medicamentos o si prefieres que te llamemos en cada caso.</p>|20426|2018-05-22|2018-05-22|f
307|<p>Ponemos a tu disposici&oacute;n las siguientes formas de pago:</p>\n\n<p>* En efectivo o con cheque directamente en nuestras oficinas.</p>\n\n<p>*Dep&oacute;sito o transferencia a la cuenta:</p>\n\n<p>BBVA BANCOMER<br />\n&Aacute;NGELA PATRICIA &Aacute;VILA ROJAS<br />\nCta <a href="tel:0199909435">0199909435</a> &nbsp;Clabe 012180001999094351</p>\n\n<p>Usa la referencia: {{referencia}}</p>\n\n<p>*Con tarjeta de cr&eacute;dito v&iacute;a PAYPAL en nuestro sistema de inscripci&oacute;n (Ojo, en pago con tarjeta aplica 5% de comisi&oacute;n).</p>\n\n<p><strong>IMPORTANTE:</strong></p>\n\n<p>**Mandar el comprobante de pago a pagos@kincamp.com indicando: nombre completo del participante, escuela y grado.</p>\n\n<p>**En caso de requerir factura se agregar&aacute; el IVA correspondiente y te pedimos nos contactes para indicarte la forma de realizar el pago**</p>|20415|2018-02-07|2018-05-25|f
695|<p>De las tres actividades especiales, cuales SI te gustar&iacute;a realizar:<br />\n<br />\nGotcha<br />\nGoKarts<br />\nVeleros</p>|20800|2021-12-14|2021-12-14|t
696|<p>Estoy enterado de las medidas y protocolos que llevar&aacute; a cabo el campamento para reducir el riesgo de contagio de COVID-19 sabiendo que, a pesar de ello, existe un riesgo inherente de contagio y estoy de acuerdo en que mi hijo(a) participe en el campamento aceptando dicho riesgo y liberando a Kin Camp de la responsabilidad en caso de contagio.</p>|20819|2022-01-19|2022-01-19|t
697|<p>Estoy enterado de las medidas y protocolos que llevar&aacute; a cabo el campamento para reducir el riesgo de contagio de COVID-19 sabiendo que, a pesar de ello, existe un riesgo inherente de contagio y estoy de acuerdo en que mi hijo(a) participe en el campamento aceptando dicho riesgo y liberando a Kin Camp de la responsabilidad en caso de contagio.</p>|20820|2022-01-19|2022-01-19|t
